Location,Business Date,Revenue Center,Menu Group,Menu Item,Spirit Category,Qty Sold,Gross Sales,Item Cost,Net Sales,Void Qty,Void Amount,Comp Qty,Comp Amount,Avg Price
"Park On Fremont",2025-10-01,Bar,"Wine","House Pinot Grigio","Wine",17,204,37.4,204,0,0,0,0,12
"Park On Fremont",2025-10-01,Bar,"Wine","Prosecco Glass","Wine",13,182,39,182,0,0,0,0,14
"Park On Fremont",2025-10-01,Bar,"Wine","Rosé Glass","Wine",13,169,36.4,169,0,0,0,0,13
"Park On Fremont",2025-10-01,Bar,"Wine","House Malbec","Wine",9,117,23.4,117,0,0,0,0,13
"Park On Fremont",2025-10-01,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",4,192,48,192,0,0,0,0,48
"Park On Fremont",2025-10-01,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",12,60,6,60,0,0,0,0,5
"Park On Fremont",2025-10-01,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",17,68,5.1,68,0,0,0,0,4
"Cheapshot",2025-10-01,Bar,"Cocktails","Tito's Soda","Vodka",11,143,24.2,143,0,0,0,0,13
"Cheapshot",2025-10-01,Bar,"Cocktails","Moscow Mule","Vodka",8,112,24,112,0,0,0,0,14
"Cheapshot",2025-10-01,Bar,"Cocktails","Vodka Red Bull","Vodka",10,150,38,150,0,0,0,0,15
"Cheapshot",2025-10-01,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",9,144,34.2,128,0,0,1,16,16
"Cheapshot",2025-10-01,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",8,112,22.4,112,0,0,0,0,14
"Cheapshot",2025-10-01,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",12,192,48,192,0,0,0,0,16
"Cheapshot",2025-10-01,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",17,204,40.8,192,1,12,0,0,12
"Cheapshot",2025-10-01,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",10,150,35,150,0,0,0,0,15
"Cheapshot",2025-10-01,Bar,"Shots","Fireball","Whiskey / Bourbon",12,96,14.4,96,0,0,0,0,8
"Cheapshot",2025-10-01,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",14,140,28,140,0,0,0,0,10
"Cheapshot",2025-10-01,Bar,"Shots","Patron Shot","Tequila / Mezcal",7,84,18.2,84,0,0,0,0,12
"Cheapshot",2025-10-01,Bar,"Shots","Vegas Bomb","Other Spirits",8,80,22.4,80,0,0,0,0,10
"Cheapshot",2025-10-01,Bar,"Shots","Jagermeister","Other Spirits",9,72,12.6,72,0,0,0,0,8
"Cheapshot",2025-10-01,Bar,"Shots","Lemon Drop Shot","Vodka",5,50,9,50,0,0,0,0,10
"Cheapshot",2025-10-01,Bar,"Beer - Draft","Modelo Especial Draft","Beer",18,144,32.4,144,0,0,0,0,8
"Cheapshot",2025-10-01,Bar,"Beer - Draft","Corona Draft","Beer",15,120,27,120,0,0,0,0,8
"Cheapshot",2025-10-01,Bar,"Beer - Draft","Bud Light Draft","Beer",22,154,26.4,154,0,0,0,0,7
"Cheapshot",2025-10-01,Bar,"Beer - Draft","Local IPA Draft","Beer",8,72,19.2,72,0,0,0,0,9
"Cheapshot",2025-10-01,Bar,"Beer - Draft","Blue Moon Draft","Beer",4,32,7.2,32,0,0,0,0,8
"Cheapshot",2025-10-01,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",14,98,19.6,98,0,0,0,0,7
"Cheapshot",2025-10-01,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",9,63,12.6,63,0,0,0,0,7
"Cheapshot",2025-10-01,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",19,114,17.1,114,0,0,0,0,6
"Cheapshot",2025-10-01,Bar,"Beer - Bottle/Can","White Claw","Beer",9,72,14.4,64,0,0,1,8,8
"Cheapshot",2025-10-01,Bar,"Wine","House Cabernet","Wine",4,48,9.6,48,0,0,0,0,12
"Cheapshot",2025-10-01,Bar,"Wine","House Chardonnay","Wine",5,60,12,60,0,0,0,0,12
"Cheapshot",2025-10-01,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",8,40,4,40,0,0,0,0,5
"Cheapshot",2025-10-01,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",9,36,2.7,36,0,0,0,0,4
"Cheapshot",2025-10-01,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",3,21,6,21,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",43,688,163.4,688,0,0,0,0,16
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",41,697,172.2,697,0,0,0,0,17
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Paloma","Tequila / Mezcal",32,480,112,480,0,0,0,0,15
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",22,308,61.6,308,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",17,272,68,272,0,0,0,0,16
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",13,234,67.6,234,0,0,0,0,18
"La Mona Rosa",2025-10-01,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",23,322,64.4,322,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",20,280,64,280,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",11,176,41.8,176,0,0,0,0,16
"La Mona Rosa",2025-10-01,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",10,380,120,380,0,0,0,0,38
"La Mona Rosa",2025-10-01,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",14,196,42,196,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",11,154,37.4,154,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Shots","Patron Shot","Tequila / Mezcal",28,336,72.8,336,0,0,0,0,12
"La Mona Rosa",2025-10-01,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",26,312,72.8,312,0,0,0,0,12
"La Mona Rosa",2025-10-01,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",14,196,47.6,196,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Tito's Soda","Vodka",9,117,19.8,117,0,0,0,0,13
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Moscow Mule","Vodka",4,56,12,56,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",5,80,20,80,0,0,0,0,16
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",7,84,16.8,84,0,0,0,0,12
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Mojito","Rum",13,182,36.4,182,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Cocktails","Dark & Stormy","Rum",5,70,15,70,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Beer - Draft","Modelo Especial Draft","Beer",38,304,68.4,304,0,0,0,0,8
"La Mona Rosa",2025-10-01,Bar,"Beer - Draft","Corona Draft","Beer",25,200,45,200,0,0,0,0,8
"La Mona Rosa",2025-10-01,Bar,"Beer - Draft","Dos Equis Draft","Beer",23,184,36.8,184,0,0,0,0,8
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",33,231,46.2,231,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",24,168,33.6,168,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",19,133,26.6,133,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Dos Equis Bottle","Beer",20,140,24,140,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Tecate","Beer",13,78,13,78,0,0,0,0,6
"La Mona Rosa",2025-10-01,Bar,"Beer - Bottle/Can","Negra Modelo","Beer",11,77,15.4,77,0,0,0,0,7
"La Mona Rosa",2025-10-01,Bar,"Wine","House Malbec","Wine",7,91,18.2,91,0,0,0,0,13
"La Mona Rosa",2025-10-01,Bar,"Wine","House Cabernet","Wine",4,48,9.6,48,0,0,0,0,12
"La Mona Rosa",2025-10-01,Bar,"Wine","Prosecco Glass","Wine",5,70,15,70,0,0,0,0,14
"La Mona Rosa",2025-10-01,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",10,50,5,50,0,0,0,0,5
"La Mona Rosa",2025-10-01,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",15,60,4.5,60,0,0,0,0,4
"La Mona Rosa",2025-10-01,Bar,"Frozen Cocktails","Frozen Piña Colada","Rum",6,84,16.8,84,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",16,256,64,256,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",18,306,86.4,306,0,0,0,0,17
"Doberman",2025-10-01,Bar,"Cocktails","Boulevardier","Whiskey / Bourbon",11,176,46.2,176,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Cocktails","Mint Julep","Whiskey / Bourbon",5,75,18,75,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Cocktails","Negroni","Gin",13,208,58.5,208,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Cocktails","Gin & Tonic","Gin",9,117,23.4,117,0,0,0,0,13
"Doberman",2025-10-01,Bar,"Cocktails","Aperol Spritz","Other Spirits",8,112,30.4,112,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Cocktails","Espresso Martini","Vodka",9,153,40.5,153,0,0,0,0,17
"Doberman",2025-10-01,Bar,"Cocktails","Dirty Martini","Vodka",8,128,27.2,128,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Cocktails","Cosmopolitan","Vodka",4,60,14,60,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",7,105,24.5,105,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Cocktails","Paloma","Tequila / Mezcal",5,75,17.5,75,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",7,126,36.4,126,0,0,0,0,18
"Doberman",2025-10-01,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",5,80,20,80,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Macallan 12","Whiskey / Bourbon",14,308,84,308,0,0,0,0,22
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Macallan 18","Whiskey / Bourbon",4,220,80,220,0,0,0,0,55
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Woodford Reserve","Whiskey / Bourbon",9,135,32.4,135,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Maker's Mark","Whiskey / Bourbon",7,91,19.6,91,0,0,0,0,13
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Bulleit Bourbon","Whiskey / Bourbon",5,65,13,65,0,0,0,0,13
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Jameson","Whiskey / Bourbon",4,48,9.6,48,0,0,0,0,12
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Hendrick's","Gin",9,126,28.8,126,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Grey Goose","Vodka",5,75,15,75,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",3,45,9.6,45,0,0,0,0,15
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",3,48,11.4,48,0,0,0,0,16
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",4,56,13.6,56,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Spirits (Neat/Rocks)","Flor de Caña 12","Rum",3,42,9,42,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Beer - Draft","Stella Artois Draft","Beer",5,45,11,45,0,0,0,0,9
"Doberman",2025-10-01,Bar,"Beer - Draft","Local IPA Draft","Beer",6,54,14.4,54,0,0,0,0,9
"Doberman",2025-10-01,Bar,"Beer - Draft","Guinness Draft","Beer",3,27,7.8,27,0,0,0,0,9
"Doberman",2025-10-01,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",2,14,3.2,14,0,0,0,0,7
"Doberman",2025-10-01,Bar,"Wine","House Cabernet","Wine",7,84,16.8,84,0,0,0,0,12
"Doberman",2025-10-01,Bar,"Wine","House Chardonnay","Wine",5,60,12,60,0,0,0,0,12
"Doberman",2025-10-01,Bar,"Wine","House Pinot Grigio","Wine",5,60,11,60,0,0,0,0,12
"Doberman",2025-10-01,Bar,"Wine","Prosecco Glass","Wine",5,70,15,70,0,0,0,0,14
"Doberman",2025-10-01,Bar,"Wine","Rosé Glass","Wine",4,52,11.2,52,0,0,0,0,13
"Doberman",2025-10-01,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",1,220,55,220,0,0,0,0,220
"Doberman",2025-10-01,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",2,96,24,96,0,0,0,0,48
"Doberman",2025-10-01,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",3,15,1.5,15,0,0,0,0,5
"Doberman",2025-10-01,Bar,"Non-Alcoholic","Athletic Brewing NA IPA","Non-Alcoholic",2,14,4,14,0,0,0,0,7
"Commonwealth",2025-10-02,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",60,960,228,960,0,0,0,0,16
"Commonwealth",2025-10-02,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",61,1037,256.2,1037,0,0,0,0,17
"Commonwealth",2025-10-02,Bar,"Cocktails","Paloma","Tequila / Mezcal",34,510,119,510,0,0,0,0,15
"Commonwealth",2025-10-02,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",32,448,89.6,448,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Cocktails","Tito's Soda","Vodka",92,1196,202.4,1196,0,0,0,0,13
"Commonwealth",2025-10-02,Bar,"Cocktails","Moscow Mule","Vodka",54,756,162,756,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Cocktails","Espresso Martini","Vodka",73,1241,328.5,1241,0,0,0,0,17
"Commonwealth",2025-10-02,Bar,"Cocktails","Vodka Red Bull","Vodka",61,915,231.8,915,0,0,0,0,15
"Commonwealth",2025-10-02,Bar,"Cocktails","Lemon Drop","Vodka",44,660,140.8,660,0,0,0,0,15
"Commonwealth",2025-10-02,Bar,"Cocktails","Cosmopolitan","Vodka",33,495,115.5,495,0,0,0,0,15
"Commonwealth",2025-10-02,Bar,"Cocktails","Dirty Martini","Vodka",22,352,74.8,352,0,0,0,0,16
"Commonwealth",2025-10-02,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",63,1008,252,1008,0,0,0,0,16
"Commonwealth",2025-10-02,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",38,570,133,570,0,0,0,0,15
"Commonwealth",2025-10-02,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",32,544,153.6,544,0,0,0,0,17
"Commonwealth",2025-10-02,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",63,756,151.2,756,0,0,0,0,12
"Commonwealth",2025-10-02,Bar,"Cocktails","Mojito","Rum",29,406,81.2,406,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Cocktails","Dark & Stormy","Rum",17,238,51,238,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Cocktails","Rum Punch","Rum",23,299,57.5,299,0,0,0,0,13
"Commonwealth",2025-10-02,Bar,"Cocktails","Gin & Tonic","Gin",36,468,93.6,468,0,0,0,0,13
"Commonwealth",2025-10-02,Bar,"Cocktails","Negroni","Gin",26,416,117,416,0,0,0,0,16
"Commonwealth",2025-10-02,Bar,"Cocktails","Aperol Spritz","Other Spirits",51,714,193.8,714,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",39,624,117,624,0,0,0,0,16
"Commonwealth",2025-10-02,Bar,"Shots","Patron Shot","Tequila / Mezcal",46,552,119.6,552,0,0,0,0,12
"Commonwealth",2025-10-02,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",40,480,112,480,0,0,0,0,12
"Commonwealth",2025-10-02,Bar,"Shots","Fireball","Whiskey / Bourbon",54,432,64.8,432,0,0,0,0,8
"Commonwealth",2025-10-02,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",44,440,88,440,0,0,0,0,10
"Commonwealth",2025-10-02,Bar,"Shots","Jagermeister","Other Spirits",32,256,44.8,256,0,0,0,0,8
"Commonwealth",2025-10-02,Bar,"Shots","Vegas Bomb","Other Spirits",23,230,64.4,230,0,0,0,0,10
"Commonwealth",2025-10-02,Bar,"Shots","Lemon Drop Shot","Vodka",24,240,43.2,240,0,0,0,0,10
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Modelo Especial Draft","Beer",81,648,145.8,648,0,0,0,0,8
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Corona Draft","Beer",55,440,99,440,0,0,0,0,8
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Stella Artois Draft","Beer",35,315,77,315,0,0,0,0,9
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Bud Light Draft","Beer",70,490,84,490,0,0,0,0,7
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Local IPA Draft","Beer",28,252,67.2,252,0,0,0,0,9
"Commonwealth",2025-10-02,Bar,"Beer - Draft","Blue Moon Draft","Beer",21,168,37.8,168,0,0,0,0,8
"Commonwealth",2025-10-02,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",49,343,68.6,343,0,0,0,0,7
"Commonwealth",2025-10-02,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",34,238,47.6,238,0,0,0,0,7
"Commonwealth",2025-10-02,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",38,228,34.2,228,0,0,0,0,6
"Commonwealth",2025-10-02,Bar,"Beer - Bottle/Can","White Claw","Beer",39,312,62.4,296,0,0,2,16,8
"Commonwealth",2025-10-02,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",21,147,33.6,147,0,0,0,0,7
"Commonwealth",2025-10-02,Bar,"Wine","House Cabernet","Wine",23,276,55.2,276,0,0,0,0,12
"Commonwealth",2025-10-02,Bar,"Wine","House Chardonnay","Wine",28,336,67.2,336,0,0,0,0,12
"Commonwealth",2025-10-02,Bar,"Wine","Prosecco Glass","Wine",30,420,90,420,0,0,0,0,14
"Commonwealth",2025-10-02,Bar,"Wine","Rosé Glass","Wine",25,325,70,325,0,0,0,0,13
"Commonwealth",2025-10-02,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",10,1800,450,1800,0,0,0,0,180
"Commonwealth",2025-10-02,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",6,1320,330,1320,0,0,0,0,220
"Commonwealth",2025-10-02,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",14,672,168,672,0,0,0,0,48
"Commonwealth",2025-10-02,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",44,264,88,264,0,0,0,0,6
"Commonwealth",2025-10-02,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",35,175,17.5,175,0,0,0,0,5
"Commonwealth",2025-10-02,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",32,128,9.6,128,0,0,0,0,4
"Laundry Room",2025-10-02,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",10,160,40,160,0,0,0,0,16
"Laundry Room",2025-10-02,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",8,136,38.4,136,0,0,0,0,17
"Laundry Room",2025-10-02,Bar,"Cocktails","Boulevardier","Whiskey / Bourbon",5,80,21,80,0,0,0,0,16
"Laundry Room",2025-10-02,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",5,75,17.5,75,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Cocktails","Negroni","Gin",7,112,31.5,112,0,0,0,0,16
"Laundry Room",2025-10-02,Bar,"Cocktails","Espresso Martini","Vodka",5,85,22.5,85,0,0,0,0,17
"Laundry Room",2025-10-02,Bar,"Cocktails","Dirty Martini","Vodka",5,80,17,80,0,0,0,0,16
"Laundry Room",2025-10-02,Bar,"Cocktails","Aperol Spritz","Other Spirits",4,56,15.2,56,0,0,0,0,14
"Laundry Room",2025-10-02,Bar,"Cocktails","Cosmopolitan","Vodka",2,30,7,30,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",4,72,20.8,72,0,0,0,0,18
"Laundry Room",2025-10-02,Bar,"Cocktails","Paloma","Tequila / Mezcal",2,30,7,30,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Macallan 12","Whiskey / Bourbon",8,176,48,176,0,0,0,0,22
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Macallan 18","Whiskey / Bourbon",3,165,60,165,0,0,0,0,55
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Woodford Reserve","Whiskey / Bourbon",5,75,18,75,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Maker's Mark","Whiskey / Bourbon",4,52,11.2,39,1,13,0,0,13
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Bulleit Bourbon","Whiskey / Bourbon",2,26,5.2,26,0,0,0,0,13
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Hendrick's","Gin",4,56,12.8,56,0,0,0,0,14
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Grey Goose","Vodka",3,45,9,45,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",2,30,6.4,30,0,0,0,0,15
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",2,76,24,76,0,0,0,0,38
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",2,90,30,90,0,0,0,0,45
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",2,32,7.6,32,0,0,0,0,16
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",2,28,6.8,28,0,0,0,0,14
"Laundry Room",2025-10-02,Bar,"Spirits (Neat/Rocks)","Flor de Caña 12","Rum",1,14,3,14,0,0,0,0,14
"Laundry Room",2025-10-02,Bar,"Wine","House Cabernet","Wine",3,36,7.2,36,0,0,0,0,12
"Laundry Room",2025-10-02,Bar,"Wine","House Chardonnay","Wine",2,24,4.8,24,0,0,0,0,12
"Laundry Room",2025-10-02,Bar,"Wine","Prosecco Glass","Wine",2,28,6,28,0,0,0,0,14
"Laundry Room",2025-10-02,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",1,220,55,220,0,0,0,0,220
"Laundry Room",2025-10-02,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",1,5,0.5,5,0,0,0,0,5
"We All Scream",2025-10-02,Bar,"Cocktails","Tito's Soda","Vodka",188,2444,413.6,2444,0,0,0,0,13
"We All Scream",2025-10-02,Bar,"Cocktails","Vodka Red Bull","Vodka",166,2490,630.8,2490,0,0,0,0,15
"We All Scream",2025-10-02,Bar,"Cocktails","Moscow Mule","Vodka",85,1190,255,1190,0,0,0,0,14
"We All Scream",2025-10-02,Bar,"Cocktails","Lemon Drop","Vodka",72,1080,230.4,1080,0,0,0,0,15
"We All Scream",2025-10-02,Bar,"Cocktails","Espresso Martini","Vodka",95,1615,427.5,1615,0,0,0,0,17
"We All Scream",2025-10-02,Bar,"Cocktails","Dirty Martini","Vodka",33,528,112.2,528,0,0,0,0,16
"We All Scream",2025-10-02,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",111,1776,421.8,1776,0,0,0,0,16
"We All Scream",2025-10-02,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",77,1309,323.4,1309,0,0,0,0,17
"We All Scream",2025-10-02,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",88,1232,246.4,1232,0,0,0,0,14
"We All Scream",2025-10-02,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",109,1308,261.6,1308,0,0,0,0,12
"We All Scream",2025-10-02,Bar,"Shots","Fireball","Whiskey / Bourbon",150,1200,180,1200,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",80,800,160,800,0,0,0,0,10
"We All Scream",2025-10-02,Bar,"Shots","Patron Shot","Tequila / Mezcal",86,1032,223.6,1032,0,0,0,0,12
"We All Scream",2025-10-02,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",85,1020,238,1020,0,0,0,0,12
"We All Scream",2025-10-02,Bar,"Shots","Vegas Bomb","Other Spirits",68,680,190.4,680,0,0,0,0,10
"We All Scream",2025-10-02,Bar,"Shots","Jagermeister","Other Spirits",110,880,154,880,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Shots","Rumple Minze","Other Spirits",44,396,70.4,396,0,0,0,0,9
"We All Scream",2025-10-02,Bar,"Shots","Kamikaze","Vodka",44,396,70.4,396,0,0,0,0,9
"We All Scream",2025-10-02,Bar,"Shots","Lemon Drop Shot","Vodka",50,500,90,500,0,0,0,0,10
"We All Scream",2025-10-02,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",83,1328,249,1328,0,0,0,0,16
"We All Scream",2025-10-02,Bar,"Cocktails","Mojito","Rum",39,546,109.2,546,0,0,0,0,14
"We All Scream",2025-10-02,Bar,"Cocktails","Rum Punch","Rum",53,689,132.5,689,0,0,0,0,13
"We All Scream",2025-10-02,Bar,"Beer - Draft","Modelo Especial Draft","Beer",158,1264,284.4,1264,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Beer - Draft","Corona Draft","Beer",112,896,201.6,896,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Beer - Draft","Bud Light Draft","Beer",158,1106,189.6,1106,0,0,0,0,7
"We All Scream",2025-10-02,Bar,"Beer - Draft","Dos Equis Draft","Beer",78,624,124.8,624,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Beer - Draft","Blue Moon Draft","Beer",41,328,73.8,328,0,0,0,0,8
"We All Scream",2025-10-02,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",141,987,197.4,987,0,0,0,0,7
"We All Scream",2025-10-02,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",119,833,166.6,833,0,0,0,0,7
"We All Scream",2025-10-02,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",114,684,102.6,684,0,0,0,0,6
"We All Scream",2025-10-02,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",55,385,77,371,0,0,2,14,7
